"retired_household_head","basic_education_household_head","professional_education_household_head","locality_100000_plus","locality_15000_to_99999","locality_2500_to_14999","structural_fractures_or_deformation","cracks_in_roofs_or_walls","dampness_or_water_leaks","floor_uplift_or_sinking","warping_in_door_or_window_frames","internal_pipe_problems","electrical_system_problems","persons_per_sleeping_room","title_deed_owner_name","title_deed_other_person_name","no_title_deed","unknown_title_deed_status","purchased_completed_dwelling","commissioned_construction_dwelling","self_built_or_relatives_built_dwelling","inherited_dwelling","government_supported_dwelling","detached_house_own_lot","house_sharing_lot","duplex_house","apartment_in_building","tenement_or_rooming_house","rooftop_room_in_building","adapted_nonresidential_premises","earth_floor","cement_floor","waste_material_walls","cardboard_sheet_walls","asbestos_or_metal_sheet_walls","cane_bamboo_or_palm_walls","mud_and_wattle_walls","wood_walls","adobe_walls","waste_material_roof","cardboard_sheet_roof","metal_sheet_roof","asbestos_sheet_roof","fiber_cement_sheet_roof","palm_or_straw_roof","wood_shingle_roof","earthen_roof_with_beams","tile_roof","northwest_region","northeast_region","mexico_city_region","central_south_east_region","southern_region","construction_related_occupation_household_head","internet_connection","bank_or_commercial_credit_card","household_affected_by_climate_event","female_household_head","married_household_head","internet_x_construction_occupation","log_income","log_remittances","log_expenditure","internet_x_remittances","log_housing_installment","log_rent"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,10.3429498188606,0,8.83713526894302,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,11.0826238176648,0,12.1840936677003,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,12.2528669621775,0,7.1089149457874,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.6997448911666,0,7.32948080043519,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.5566122480623,0,8.11541627356508,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11.5340368433212,0,8.27206984449397,0,8.76219059815237,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,11.2226605932956,0,10.1999622314813,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,10.8423036722158,0,9.47541787535665,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,10.8699847784442,0,10.2530716658512,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,12.0599855590398,0,7.69670342798087,0,7.281117217356,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,11.6729296651851,0,7.58437157425629,0,0,0
0,0,0,0,0,0,0,1,1,1,0,0,0,1.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,11.8335822947565,0,7.2966844184502,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,11.3309762788377,0,5.22499370212919,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,11.2912200041081,0,6.93456272690173,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,11.5570203377765,0,9.06027882025722,0,0,0
0,0,0,0,0,0,0,1,1,0,1,0,0,1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,11.3770491537432,0,7.98983498791589,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,11.1002753060952,0,7.98438777204219,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,10.4655754252078,0,5.97492857846788,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,11.8001974783593,0,9.37613104348434,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,11.7711383551645,0,6.99201370340612,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,11.7711383551645,0,6.99201370340612,0,0,0
0,0,1,0,0,1,0,0,1,0,1,0,1,1.33333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.6369308791913,0,8.13853845186945,0,9.07230398996504,0
0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,10.4817991930535,0,7.98021180183974,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,10.4817991930535,0,7.98021180183974,0,0,0
0,0,0,0,1,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,10.5001144714379,0,5.97492857846788,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,11.9619809560727,0,9.96584948787851,0,0,0
1,0,0,0,0,1,0,1,0,0,0,0,0,2.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,10.6573976982838,0,6.60901225917093,0,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9.90304095282532,0,6.09818663540494,0,0,0
0,0,0,0,0,1,1,1,1,0,1,0,1,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11.3018985844183,0,8.05985146092309,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,11.4037113113563,0,8.27206984449397,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,10.3139511473691,0,7.58436649090198,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.4711464501521,0,9.37613189070754,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,10.7195950103456,0,5.6533309311601,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.6624940343739,0,9.41150412768233,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.6624940343739,0,9.41150412768233,0,0,0
0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,11.6771802969172,0,7.18587174656422,0,0,0
0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,11.6771802969172,0,7.18587174656422,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,11.9905652395051,0,8.83713381655976,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1.33333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,12.2125772943582,0,6.37493963732453,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,10.7930970858929,0,6.46043639424958,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,11.7267196064421,0,8.90067850391634,0,0,0
0,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,10.7589795349345,0,7.35577527927573,0,0,0
0,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,10.7589795349345,0,7.35577527927573,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,11.2088069173698,0,10.4411241289908,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,11.8345748119379,0,7.33269616359096,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.6336460361455,0,7.86578278683637,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,11.4939611741718,0,5.50492494922215,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.2703395039737,0,5.68177541939311,0,9.1974536942731,0
1,0,0,1,0,0,1,1,1,0,1,0,0,1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,11.2884684264092,0,4.29537882794821,0,0,0
0,0,0,1,0,0,1,1,1,0,1,0,0,2.66666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11.7250439024589,0,10.1101012352323,0,0,0
0,0,0,1,0,0,0,1,1,0,0,0,0,1.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.2945584876413,0,6.19262830281413,0,0,0
0,1,0,1,0,0,0,1,1,0,0,0,0,2.33333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,11.6961961545285,0,6.16215623841977,0,0,0
1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.5437223354404,0,8.96521702505391,0,0,0
0,0,0,1,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.4264483088956,0,10.1101012352323,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,11.5107804661041,0,7.1089149457874,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.6125215381076,0,8.13853845186945,0,10.4585128201372,0
1,0,1,1,0,0,0,0,0,0,0,0,0,1.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,12.8122935454797,0,10.0125365573465,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.2962257325886,0,6.19262830281413,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,10.6401412011907,0,7.25412834028061,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,11.5397367097225,0,6.35813685049699,0,0,10.0530620633699
1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,11.038421966482,0,6.22217936391851,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,11.038421966482,0,6.22217936391851,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,11.4559832983354,0,6.54001938768398,0,0,8.890005622852
0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.0783427232913,0,4.894176381402,0,0,0
1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,11.1575657985318,0,7.03602535512267,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,10.8735647083659,0,5.96947452921637,0,0,0
0,0,0,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.1104301925312,0,7.2966844184502,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,10.7869370669333,0,6.66097199810164,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,11.2196685485791,0,8.06442890706352,0,0,0
0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,10.2377695351584,0,7.98438777204219,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,11.465142633271,0,8.89270480606919,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,11.465142633271,0,8.89270480606919,0,0,0
0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,11.1496601377986,0,8.68846391202311,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,1,1.33333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.2940077223362,0,9.12132881413969,0,0,0
0,0,0,0,0,1,1,1,1,1,1,0,0,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,10.0593556139619,0,6.08725188578118,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,11.038794771097,8.67770190177672,6.19162602203027,17.3554038035534,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11.2326124409314,11.1354639698409,9.37101515207526,11.1354639698409,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.1193293903819,0,8.6829838629244,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.1193293903819,0,8.6829838629244,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11.3848687730717,0,8.63497444929326,0,0,0
0,0,0,0,0,1,0,1,1,0,0,0,1,1.33333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,11.2587349045838,0,7.11436286165625,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,11.4978398470722,0,9.4939150204998,0,0,0
0,0,0,0,0,1,0,1,1,0,0,0,0,1.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.7170724641507,0,9.99318702169986,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.2861121235694,0,7.2573341049241,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.940311313145,0,7.98983159901015,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.940311313145,0,7.98983159901015,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,11.252504800488,0,8.90067850391634,0,0,0
0,0,0,0,1,0,1,1,1,1,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,11.4276996565402,0,9.02584164687035,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,12.3271416542366,0,8.13853845186945,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,1.33333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,11.6350234445186,0,7.37435311509304,0,0,0
0,0,1,0,1,0,0,1,1,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,11.8957255169389,0,7.1089149457874,0,0,0
